id,partition,genre,fold_no
kbp-fragment09_3975_354_6_1_know,train,conversation,8
kbp-fragment09_3976_355_4_1_know,train,conversation,8
kbp-fragment09_3977_356_1_1_mind,train,conversation,8
kbp-fragment09_3978_357_6_1_know,train,conversation,8
kbp-fragment09_3982_361_3_1_given,train,conversation,8
kbp-fragment09_3986_365_7_1_tells,train,conversation,8
kbp-fragment09_3986_365_12_1_picking,train,conversation,8
kbp-fragment09_3987_366_3_1_agree,train,conversation,8
kbp-fragment09_3987_366_8_1_find,train,conversation,8
kbp-fragment09_3987_366_12_1_believe,train,conversation,8
kbp-fragment09_3990_369_5_1_think,train,conversation,8
kbp-fragment09_3994_373_3_1_holding,train,conversation,8
kbp-fragment09_3994_373_6_1_cutting,train,conversation,8
kbp-fragment09_3999_378_5_1_moving,train,conversation,8
kbp-fragment09_4002_381_3_1_want,train,conversation,8
kbp-fragment09_4002_381_8_1_grab,train,conversation,8
kbp-fragment09_4003_382_4_1_give,train,conversation,8
kbp-fragment09_4004_383_2_1_thank,train,conversation,8
kbp-fragment09_4016_395_3_1_going,train,conversation,8
kbp-fragment09_4019_398_3_1_go,train,conversation,8
kbp-fragment09_4020_399_2_1_think,train,conversation,8
kbp-fragment09_4022_401_1_1_thank,train,conversation,8
kbp-fragment09_4023_402_7_1_know,train,conversation,8
kbp-fragment09_4027_406_2_1_needs,train,conversation,8
kbp-fragment09_4027_406_3_1_tidying,train,conversation,8
kbp-fragment09_4027_406_8_1_see,train,conversation,8
kbp-fragment09_4028_407_4_1_ripping,train,conversation,8
kbp-fragment09_4029_408_3_1_hate,train,conversation,8
kbp-fragment09_4031_410_2_1_agree,train,conversation,8
kbp-fragment09_4033_412_1_1_thank,train,conversation,8
kbp-fragment09_4034_413_4_1_suspect,train,conversation,8
kbp-fragment09_4034_413_8_1_paid,train,conversation,8
kbp-fragment09_4040_419_8_1_think,train,conversation,8
kbp-fragment09_4041_420_2_1_give,train,conversation,8
kbp-fragment09_4042_421_6_1_give,train,conversation,8
kbp-fragment09_4042_421_14_1_give,train,conversation,8
kbp-fragment09_4043_422_5_1_phoning,train,conversation,8
kbp-fragment09_4044_423_3_1_erm,train,conversation,8
kbp-fragment09_4044_423_11_1_go,train,conversation,8
kbp-fragment09_4047_426_5_1_keep,train,conversation,8
kbp-fragment09_4047_426_7_1_going,train,conversation,8
kbp-fragment09_4049_428_1_1_forgive,train,conversation,8
kbp-fragment09_4049_428_4_1_saying,train,conversation,8
kbp-fragment09_4049_428_17_1_get,train,conversation,8
kbp-fragment09_4051_430_4_1_get,train,conversation,8
kbp-fragment09_4053_432_3_1_thought,train,conversation,8
kbp-fragment09_4056_435_3_1_help,train,conversation,8
kbp-fragment09_4056_435_9_1_soaks,train,conversation,8
kbp-fragment09_4059_438_4_1_gon,train,conversation,8
kbp-fragment09_4059_438_7_1_expanding,train,conversation,8
kbp-fragment09_4060_439_6_1_picks,train,conversation,8
kbp-fragment09_4061_440_5_1_gon,train,conversation,8
kbp-fragment09_4061_440_10_1_cos,train,conversation,8
kbp-fragment09_4061_440_15_1_got,train,conversation,8
kbp-fragment09_4062_441_3_1_see,train,conversation,8
kbp-fragment09_4073_452_1_1_go,train,conversation,8
kbp-fragment09_4074_453_1_1_give,train,conversation,8
kbp-fragment09_4074_453_7_1_wants,train,conversation,8
kbp-fragment09_4074_453_9_1_take,train,conversation,8
kbp-fragment09_4074_453_12_1_fill,train,conversation,8
kbp-fragment09_4075_454_2_1_thank,train,conversation,8
kbp-fragment09_4076_455_4_1_post,train,conversation,8
kbp-fragment09_4077_456_1_1_give,train,conversation,8
kbp-fragment09_4078_457_4_1_save,train,conversation,8
kbp-fragment09_4081_460_3_1_wants,train,conversation,8
kbp-fragment09_4081_460_5_1_go,train,conversation,8
kbp-fragment09_4081_460_13_1_bit,train,conversation,8
kbp-fragment09_4081_460_16_1_fill,train,conversation,8
kbp-fragment09_4081_460_20_1_post,train,conversation,8
kbp-fragment09_4082_461_2_1_thank,train,conversation,8
kbp-fragment09_4083_462_3_1_thank,train,conversation,8
kbp-fragment09_4083_462_8_1_writes,train,conversation,8
kbp-fragment09_4085_464_4_1_bung,train,conversation,8
kbp-fragment09_4087_466_2_1_mean,train,conversation,8
kbp-fragment09_4090_469_1_1_thank,train,conversation,8
kbp-fragment09_4093_472_1_1_thank,train,conversation,8
kbp-fragment09_4094_473_5_1_phoning,train,conversation,8
kbp-fragment09_4099_478_3_1_get,train,conversation,8
kbp-fragment09_4099_478_12_1_getting,train,conversation,8
kbp-fragment09_4101_480_1_1_pretending,train,conversation,8
kbp-fragment09_4104_483_4_1_drawing,train,conversation,8
kbp-fragment09_4105_484_1_1_drawing,train,conversation,8
kbp-fragment09_4106_485_1_1_marking,train,conversation,8
kbp-fragment09_4108_487_3_1_getting,train,conversation,8
kbp-fragment09_4108_487_10_1_goes,train,conversation,8
kbp-fragment09_4109_488_3_1_try,train,conversation,8
kbp-fragment09_4109_488_6_1_fall,train,conversation,8
kbp-fragment09_4109_488_12_1_go,train,conversation,8
kbp-fragment09_4110_489_1_1_thank,train,conversation,8
cb5-fragment02_3183_1_5_1_awakened,train,fiction,4
cb5-fragment02_3183_1_8_1_leaving,train,fiction,4
cb5-fragment02_3183_1_15_1_dressed,train,fiction,4
cb5-fragment02_3183_1_18_1_hurried,train,fiction,4
cb5-fragment02_3185_3_3_1_retained,train,fiction,4
cb5-fragment02_3185_3_8_1_noting,train,fiction,4
cb5-fragment02_3185_3_14_1_expecting,train,fiction,4
cb5-fragment02_3185_3_16_1_marvelling,train,fiction,4
cb5-fragment02_3185_3_23_1_followed,train,fiction,4
cb5-fragment02_3186_4_3_1_reached,train,fiction,4
cb5-fragment02_3186_4_7_1_remained,train,fiction,4
cb5-fragment02_3186_4_9_1_watching,train,fiction,4
cb5-fragment02_3186_4_13_1_waiting,train,fiction,4
cb5-fragment02_3186_4_20_1_see,train,fiction,4
cb5-fragment02_3186_4_22_1_riding,train,fiction,4
cb5-fragment02_3188_6_1_1_discovered,train,fiction,4
cb5-fragment02_3189_7_9_1_meet,train,fiction,4
cb5-fragment02_3189_7_18_1_know,train,fiction,4
cb5-fragment02_3191_9_7_1_thought,train,fiction,4
cb5-fragment02_3192_10_3_1_misjudged,train,fiction,4
cb5-fragment02_3194_12_5_1_wait,train,fiction,4
cb5-fragment02_3194_12_13_1_see,train,fiction,4
cb5-fragment02_3194_12_15_1_riding,train,fiction,4
cb5-fragment02_3195_13_5_1_passed,train,fiction,4
cb5-fragment02_3195_13_14_1_considered,train,fiction,4
cb5-fragment02_3195_13_19_1_overslept,train,fiction,4
cb5-fragment02_3196_14_3_1_happen,train,fiction,4
cb5-fragment02_3197_15_5_1_gone,train,fiction,4
cb5-fragment02_3197_15_7_1_cast,train,fiction,4
cb5-fragment02_3198_16_2_1_sat,train,fiction,4
cb5-fragment02_3198_16_5_1_prepared,train,fiction,4
cb5-fragment02_3198_16_7_1_wait,train,fiction,4
cb5-fragment02_3199_17_2_1_knew,train,fiction,4
cb5-fragment02_3199_17_9_1_come,train,fiction,4
cb5-fragment02_3200_18_7_1_became,train,fiction,4
cb5-fragment02_3200_18_10_1_stood,train,fiction,4
cb5-fragment02_3200_18_15_1_searching,train,fiction,4
cb5-fragment02_3200_18_25_1_trying,train,fiction,4
cb5-fragment02_3200_18_27_1_determine,train,fiction,4
cb5-fragment02_3201_19_3_1_set,train,fiction,4
cb5-fragment02_3201_19_9_1_meet,train,fiction,4
cb5-fragment02_3202_20_5_1_come,train,fiction,4
cb5-fragment02_3202_20_13_1_miss,train,fiction,4
cb5-fragment02_3203_21_7_1_reckoned,train,fiction,4
cb5-fragment02_3203_21_13_1_faced,train,fiction,4
cb5-fragment02_3203_21_20_1_coming,train,fiction,4
cb5-fragment02_3204_22_2_1_dropped,train,fiction,4
cb5-fragment02_3204_22_8_1_lay,train,fiction,4
cb5-fragment02_3204_22_10_1_burying,train,fiction,4
cb5-fragment02_3205_23_4_1_mistaken,train,fiction,4
cb5-fragment02_3205_23_7_1_think,train,fiction,4
cb5-fragment02_3205_23_11_1_come,train,fiction,4
cb5-fragment02_3206_24_3_1_let,train,fiction,4
cb5-fragment02_3206_24_7_1_feed,train,fiction,4
cb5-fragment02_3206_24_11_1_read,train,fiction,4
cb5-fragment02_3207_25_3_1_burned,train,fiction,4
cb5-fragment02_3208_26_8_1_aroused,train,fiction,4
cb5-fragment02_3208_26_18_1_occur,train,fiction,4
cb5-fragment02_3208_26_22_1_blame,train,fiction,4
cb5-fragment02_3210_28_5_1_wept,train,fiction,4
cb5-fragment02_3211_29_3_1_dried,train,fiction,4
cb5-fragment02_3211_29_13_1_went,train,fiction,4
cb5-fragment02_3212_30_4_1_decided,train,fiction,4
cb5-fragment02_3212_30_6_1_put,train,fiction,4
cb5-fragment02_3213_31_2_1_said,train,fiction,4
cb5-fragment02_3214_32_3_1_seem,train,fiction,4
cb5-fragment02_3214_32_5_1_recall,train,fiction,4
cb5-fragment02_3214_32_9_1_offering,train,fiction,4
cb5-fragment02_3214_32_11_1_help,train,fiction,4
cb5-fragment02_3215_33_6_1_changed,train,fiction,4
cb5-fragment02_3216_34_5_1_snapped,train,fiction,4
cb5-fragment02_3217_35_5_1_start,train,fiction,4
cb5-fragment02_3218_36_4_1_want,train,fiction,4
cb5-fragment02_3221_39_2_1_demanded,train,fiction,4
cb5-fragment02_3222_40_8_1_left,train,fiction,4
cb5-fragment02_3223_41_1_1_gone,train,fiction,4
cb5-fragment02_3224_42_5_1_said,train,fiction,4
cb5-fragment02_3225_43_10_1_returned,train,fiction,4
cb5-fragment02_3226_44_5_1_failed,train,fiction,4
cb5-fragment02_3227_45_5_1_thought,train,fiction,4
cb5-fragment02_3228_46_6_1_happened,train,fiction,4
cb5-fragment02_3228_46_11_1_known,train,fiction,4
cb5-fragment02_3228_46_25_1_inform,train,fiction,4
cb5-fragment02_3229_47_2_1_surged,train,fiction,4
cb5-fragment02_3230_48_3_1_changed,train,fiction,4
cb5-fragment02_3230_48_7_1_said,train,fiction,4
cb5-fragment02_3231_49_3_1_like,train,fiction,4
cb5-fragment02_3235_53_4_1_know,train,fiction,4
cb5-fragment02_3236_54_4_1_understand,train,fiction,4
cb5-fragment02_3237_55_4_1_understand,train,fiction,4
cb5-fragment02_3237_55_26_1_putting,train,fiction,4
cb5-fragment02_3238_56_4_1_dawdle,train,fiction,4
cb5-fragment02_3238_56_12_1_intend,train,fiction,4
cb5-fragment02_3238_56_14_1_make,train,fiction,4
cb5-fragment02_3240_58_2_1_worked,train,fiction,4
cb5-fragment02_3241_59_2_1_prepared,train,fiction,4
cb5-fragment02_3242_60_8_1_show,train,fiction,4
cb5-fragment02_3243_61_7_1_conceded,train,fiction,4
cb5-fragment02_3244_62_3_1_knowing,train,fiction,4
cb5-fragment02_3244_62_7_1_involved,train,fiction,4
cb5-fragment02_3244_62_9_1_excused,train,fiction,4
cb5-fragment02_3245_63_4_1_approached,train,fiction,4
cb5-fragment02_3246_64_2_1_took,train,fiction,4
cb5-fragment02_3246_64_9_1_lent,train,fiction,4
cb5-fragment02_3246_64_12_1_went,train,fiction,4
cb5-fragment02_3248_66_3_1_going,train,fiction,4
cb5-fragment02_3248_66_6_1_sobbed,train,fiction,4
cb5-fragment02_3249_67_4_1_want,train,fiction,4
cb5-fragment02_3249_67_6_1_go,train,fiction,4
cb5-fragment02_3250_68_2_1_want,train,fiction,4
cb5-fragment02_3250_68_4_1_stay,train,fiction,4
cb5-fragment02_3251_69_2_1_want,train,fiction,4
cb5-fragment02_3251_69_4_1_live,train,fiction,4
cb5-fragment02_3252_70_3_1_think,train,fiction,4
cb5-fragment02_3252_70_11_1_lurched,train,fiction,4
cb5-fragment02_3252_70_16_1_leaving,train,fiction,4
cb5-fragment02_3253_71_4_1_know,train,fiction,4
cb5-fragment02_3253_71_7_1_leaving,train,fiction,4
cb5-fragment02_3253_71_9_1_asked,train,fiction,4
cb5-fragment02_3254_72_2_1_told,train,fiction,4
cb5-fragment02_3255_73_4_1_wailed,train,fiction,4
cb5-fragment02_3256_74_4_1_like,train,fiction,4
cb5-fragment02_3257_75_2_1_hate,train,fiction,4
cb5-fragment02_3258_76_2_1_daresay,train,fiction,4
cb5-fragment02_3258_76_4_1_wants,train,fiction,4
cb5-fragment02_3258_76_7_1_go,train,fiction,4
cb5-fragment02_3259_77_6_1_said,train,fiction,4
cb5-fragment02_3259_77_9_1_doubted,train,fiction,4
cb5-fragment02_3260_78_3_1_ask,train,fiction,4
cb5-fragment02_3260_78_9_1_comes,train,fiction,4
cb5-fragment02_3261_79_9_1_told,train,fiction,4
cb5-fragment02_3262_80_5_1_invited,train,fiction,4
cb5-fragment02_3263_81_3_1_lost,train,fiction,4
cb5-fragment02_3264_82_8_1_stretched,train,fiction,4
cb5-fragment02_3265_83_3_1_going,train,fiction,4
cb5-fragment02_3265_83_5_1_leave,train,fiction,4
cb5-fragment02_3265_83_10_1_went,train,fiction,4
cb5-fragment02_3266_84_9_1_daresay,train,fiction,4
cb5-fragment02_3266_84_14_1_tired,train,fiction,4
cb5-fragment02_3267_85_2_1_tells,train,fiction,4
cb5-fragment02_3267_85_6_1_wants,train,fiction,4
cb5-fragment02_3267_85_8_1_leave,train,fiction,4
cb5-fragment02_3267_85_11_1_said,train,fiction,4
cb5-fragment02_3267_85_16_1_gone,train,fiction,4
cb5-fragment02_3267_85_18_1_sleep,train,fiction,4
cb5-fragment02_3268_86_3_1_smiled,train,fiction,4
cb5-fragment02_3271_89_1_1_thank,train,fiction,4
cb5-fragment02_3274_92_2_1_asked,train,fiction,4
cb5-fragment02_3275_93_2_1_expect,train,fiction,4
cb5-fragment02_3275_93_4_1_mean,train,fiction,4
cb5-fragment02_3275_93_11_1_said,train,fiction,4
cb5-fragment02_3276_94_8_1_know,train,fiction,4
cb5-fragment02_3277_95_3_1_tells,train,fiction,4
cb5-fragment02_3277_95_7_1_expects,train,fiction,4
cb5-fragment02_3277_95_12_1_sees,train,fiction,4
cb5-fragment02_3278_96_8_1_seem,train,fiction,4
cb5-fragment02_3278_96_10_1_put,train,fiction,4
cb5-fragment02_3279_97_1_1_thank,train,fiction,4
cb5-fragment02_3280_98_11_1_hoping,train,fiction,4
cb5-fragment02_3280_98_13_1_find,train,fiction,4
cb5-fragment02_3281_99_5_1_returned,train,fiction,4
cb5-fragment02_3281_99_12_1_heard,train,fiction,4
cb5-fragment02_3281_99_17_1_stayed,train,fiction,4
cb5-fragment02_3281_99_23_1_listening,train,fiction,4
cb5-fragment02_3283_101_2_1_hope,train,fiction,4
cb5-fragment02_3283_101_7_1_help,train,fiction,4
cb5-fragment02_3283_101_10_1_said,train,fiction,4
cb5-fragment02_3285_103_3_1_help,train,fiction,4
cb5-fragment02_3285_103_7_1_agreed,train,fiction,4
cb5-fragment02_3287_105_2_1_tried,train,fiction,4
cb5-fragment02_3287_105_4_1_sound,train,fiction,4
cb5-fragment02_3289_107_3_1_mean,train,fiction,4
cb5-fragment02_3290_108_4_1_know,train,fiction,4
cb5-fragment02_3291_109_4_1_telling,train,fiction,4
cb5-fragment02_3292_110_4_1_gone,train,fiction,4
cb5-fragment02_3294_112_3_1_shrugged,train,fiction,4
cb5-fragment02_3296_114_10_1_question,train,fiction,4
cb5-fragment02_3297_115_4_1_gone,train,fiction,4
cb5-fragment02_3298_116_2_1_fetched,train,fiction,4
cb5-fragment02_3298_116_4_1_carried,train,fiction,4
cb5-fragment02_3298_116_6_1_stirred,train,fiction,4
cb5-fragment02_3298_116_8_1_whipped,train,fiction,4
cb5-fragment02_3298_116_9_1_praying,train,fiction,4
cb5-fragment02_3298_116_16_1_return,train,fiction,4
cb5-fragment02_3298_116_19_1_left,train,fiction,4
cb5-fragment02_3299_117_6_1_dragged,train,fiction,4
cb5-fragment02_3299_117_18_1_passed,train,fiction,4
cb5-fragment02_3299_117_31_1_began,train,fiction,4
cb5-fragment02_3299_117_33_1_lose,train,fiction,4
cb5-fragment02_3300_118_6_1_left,train,fiction,4
cb5-fragment02_3300_118_10_1_went,train,fiction,4
cb5-fragment02_3300_118_12_1_put,train,fiction,4
cb5-fragment02_3301_119_3_1_turned,train,fiction,4
cb5-fragment02_3301_119_5_1_helping,train,fiction,4
cb5-fragment02_3302_120_2_1_brushed,train,fiction,4
cb5-fragment02_3302_120_8_1_piled,train,fiction,4
cb5-fragment02_3302_120_21_1_arranged,train,fiction,4
cb5-fragment02_3302_120_23_1_look,train,fiction,4
cb5-fragment02_3303_121_7_1_devised,train,fiction,4
cb5-fragment02_3304_122_2_1_looks,train,fiction,4
cb5-fragment02_3304_122_6_1_said,train,fiction,4
cb5-fragment02_3307_125_2_1_looked,train,fiction,4
cb5-fragment02_3307_125_18_1_billowing,train,fiction,4
cb5-fragment02_3308_126_8_1_appreciate,train,fiction,4
cb5-fragment02_3308_126_11_1_envy,train,fiction,4
cb5-fragment02_3310_128_3_1_gave,train,fiction,4
cb5-fragment02_3311_129_2_1_thought,train,fiction,4
cb5-fragment02_3311_129_4_1_knew,train,fiction,4
cb5-fragment02_3311_129_18_1_see,train,fiction,4
cb5-fragment02_3312_130_3_1_showed,train,fiction,4
cb5-fragment02_3312_130_10_1_working,train,fiction,4
cb5-fragment02_3313_131_3_1_worry,train,fiction,4
cb5-fragment02_3313_131_6_1_said,train,fiction,4
cb5-fragment02_3314_132_2_1_dare,train,fiction,4
cb5-fragment02_3314_132_3_1_say,train,fiction,4
cb5-fragment02_3314_132_11_1_leave,train,fiction,4
cb5-fragment02_3316_134_4_1_sha,train,fiction,4
cb5-fragment02_3316_134_6_1_need,train,fiction,4
cb5-fragment02_3316_134_13_1_looking,train,fiction,4
cb5-fragment02_3316_134_24_1_please,train,fiction,4
cb5-fragment02_3317_135_6_1_downhearted,train,fiction,4
cb5-fragment02_3317_135_10_1_enjoyed,train,fiction,4
cb5-fragment02_3318_136_4_1_given,train,fiction,4
cb5-fragment02_3318_136_11_1_returning,train,fiction,4
cb5-fragment02_3318_136_20_1_mattered,train,fiction,4
cb5-fragment02_3320_138_3_1_hung,train,fiction,4
cb5-fragment02_3320_138_8_1_fringed,train,fiction,4
cb5-fragment02_3320_138_12_1_bordered,train,fiction,4
cb5-fragment02_3321_139_2_1_flaring,train,fiction,4
cb5-fragment02_3321_139_8_1_reflected,train,fiction,4
cb5-fragment02_3321_139_14_1_set,train,fiction,4
cb5-fragment02_3322_140_5_1_begun,train,fiction,4
cb5-fragment02_3322_140_7_1_play,train,fiction,4
cb5-fragment02_3322_140_11_1_dressed,train,fiction,4
cb5-fragment02_3322_140_13_1_appear,train,fiction,4
cb5-fragment02_3324_142_2_1_climbed,train,fiction,4
cb5-fragment02_3324_142_9_1_undressed,train,fiction,4
cb5-fragment02_3324_142_11_1_went,train,fiction,4
cb5-fragment02_3324_142_14_1_wetting,train,fiction,4
cb5-fragment02_3324_142_21_1_held,train,fiction,4
cb5-fragment02_3324_142_26_1_flowed,train,fiction,4
cb5-fragment02_3325_143_17_1_suffer,train,fiction,4
cb5-fragment02_3326_144_3_1_thought,train,fiction,4
cb5-fragment02_3326_144_7_1_come,train,fiction,4
cb5-fragment02_3327_145_2_1_fell,train,fiction,4
cb5-fragment02_3327_145_9_1_drifting,train,fiction,4
cb5-fragment02_3328_146_3_1_wakened,train,fiction,4
cb5-fragment02_3328_146_11_1_playing,train,fiction,4
cb5-fragment02_3328_146_19_1_aroused,train,fiction,4
cb5-fragment02_3329_147_1_1_penetrating,train,fiction,4
cb5-fragment02_3329_147_6_1_heard,train,fiction,4
cb5-fragment02_3329_147_9_1_click,train,fiction,4
cb5-fragment02_3329_147_13_1_latch,train,fiction,4
cb5-fragment02_3329_147_29_1_opened,train,fiction,4
cb5-fragment02_3330_148_2_1_raised,train,fiction,4
cb5-fragment02_3330_148_10_1_trying,train,fiction,4
cb5-fragment02_3330_148_12_1_see,train,fiction,4
cb5-fragment02_3331_149_4_1_came,train,fiction,4
cb5-fragment02_3331_149_12_1_opened,train,fiction,4
cb5-fragment02_3331_149_14_1_silhouette,train,fiction,4
cb5-fragment02_3333_151_2_1_made,train,fiction,4
cb5-fragment02_3333_151_8_1_closed,train,fiction,4
cb5-fragment02_3333_151_12_1_moved,train,fiction,4
cb5-fragment02_3333_151_18_1_putting,train,fiction,4
cb5-fragment02_3334_152_3_1_sat,train,fiction,4
cb5-fragment02_3334_152_16_1_went,train,fiction,4
cb5-fragment02_3334_152_23_1_held,train,fiction,4
cb5-fragment02_3334_152_27_1_embrace,train,fiction,4
cb5-fragment02_3335_153_2_1_felt,train,fiction,4
cb5-fragment02_3336_154_2_1_stayed,train,fiction,4
cb5-fragment02_3336_154_12_1_said,train,fiction,4
cb5-fragment02_3337_155_5_1_whispered,train,fiction,4
cb5-fragment02_3338_156_3_1_see,train,fiction,4
cb5-fragment02_3339_157_7_1_said,train,fiction,4
cb5-fragment02_3340_158_4_1_think,train,fiction,4
cb5-fragment02_3341_159_4_1_knows,train,fiction,4
cb5-fragment02_3342_160_5_1_joined,train,fiction,4
cb5-fragment02_3343_161_2_1_came,train,fiction,4
cb5-fragment02_3344_162_4_1_believe,train,fiction,4
cb5-fragment02_3345_163_4_1_tell,train,fiction,4
cb5-fragment02_3345_163_8_1_bewitching,train,fiction,4
cb5-fragment02_3345_163_15_1_come,train,fiction,4
cb5-fragment02_3345_163_23_1_keep,train,fiction,4
cb5-fragment02_3346_164_12_1_seen,train,fiction,4
cb5-fragment02_3346_164_17_1_frightened,train,fiction,4
cb5-fragment02_3346_164_20_1_sparking,train,fiction,4
cb5-fragment02_3347_165_7_1_come,train,fiction,4
cb5-fragment02_3348_166_9_1_ordered,train,fiction,4
cb5-fragment02_3348_166_13_1_drive,train,fiction,4
cb5-fragment02_3348_166_24_1_go,train,fiction,4
cb5-fragment02_3349_167_5_1_repeated,train,fiction,4
cb5-fragment02_3350_168_4_1_trembled,train,fiction,4
cb5-fragment02_3350_168_7_1_obeyed,train,fiction,4
cb5-fragment02_3351_169_3_1_lay,train,fiction,4
cb5-fragment02_3351_169_10_1_looked,train,fiction,4
cb5-fragment02_3352_170_2_1_traced,train,fiction,4
cb5-fragment02_3352_170_11_1_outlining,train,fiction,4
cb5-fragment02_3352_170_17_1_stroking,train,fiction,4
cb5-fragment02_3353_171_9_1_brought,train,fiction,4
cb5-fragment02_3353_171_13_1_caressed,train,fiction,4
cb5-fragment02_3354_172_5_1_remembered,train,fiction,4
cb5-fragment02_3354_172_24_1_brought,train,fiction,4
cb5-fragment02_3354_172_30_1_following,train,fiction,4
cb5-fragment02_3355_173_7_1_cried,train,fiction,4
cb5-fragment02_3355_173_13_1_longed,train,fiction,4
cb5-fragment02_3355_173_18_1_complete,train,fiction,4
cb5-fragment02_3355_173_23_1_come,train,fiction,4
cb5-fragment02_3355_173_27_1_knew,train,fiction,4
cb5-fragment02_3355_173_32_1_let,train,fiction,4
cb5-fragment02_3355_173_34_1_happen,train,fiction,4
cb5-fragment02_3356_174_2_1_turned,train,fiction,4
cb5-fragment02_3356_174_7_1_pushed,train,fiction,4
cb5-fragment02_3357_175_3_1_cried,train,fiction,4
cb5-fragment02_3359_177_2_1_gave,train,fiction,4
cb5-fragment02_3359_177_9_1_heard,train,fiction,4
cb5-fragment02_3359_177_11_1_continuing,train,fiction,4
cb5-fragment02_3359_177_18_1_inserting,train,fiction,4
cb5-fragment02_3360_178_2_1_tried,train,fiction,4
cb5-fragment02_3360_178_5_1_push,train,fiction,4
cb5-fragment02_3362_180_1_1_please,train,fiction,4
cb5-fragment02_3362_180_5_1_cried,train,fiction,4
cb5-fragment02_3363_181_5_1_made,train,fiction,4
cb5-fragment02_3363_181_7_1_stop,train,fiction,4
cb5-fragment02_3364_182_2_1_smiled,train,fiction,4
cb5-fragment02_3365_183_4_1_hurt,train,fiction,4
cb5-fragment02_3365_183_7_1_said,train,fiction,4
cb5-fragment02_3367_185_7_1_hurt,train,fiction,4
cb5-fragment02_3369_187_7_1_said,train,fiction,4
cb5-fragment02_3372_190_6_1_assured,train,fiction,4
cb5-fragment02_3373_191_3_1_see,train,fiction,4
cb5-fragment02_3375_193_2_1_promise,train,fiction,4
cb5-fragment02_3376_194_2_1_promise,train,fiction,4
cb5-fragment02_3377_195_2_1_lay,train,fiction,4
cb5-fragment02_3377_195_5_1_felt,train,fiction,4
cb5-fragment02_3377_195_13_1_unfasten,train,fiction,4
cb5-fragment02_3378_196_5_1_undone,train,fiction,4
cb5-fragment02_3378_196_12_1_lifting,train,fiction,4
cb5-fragment02_3378_196_18_1_raised,train,fiction,4
cb5-fragment02_3378_196_24_1_helped,train,fiction,4
cb5-fragment02_3378_196_27_1_take,train,fiction,4
cb5-fragment02_3379_197_3_1_pulled,train,fiction,4
cb5-fragment02_3379_197_14_1_needed,train,fiction,4
cb5-fragment02_3379_197_21_1_lay,train,fiction,4
cb5-fragment02_3380_198_2_1_observed,train,fiction,4
cb5-fragment02_3380_198_8_1_looked,train,fiction,4
cb5-fragment02_3382_200_4_1_stripped,train,fiction,4
cb5-fragment02_3382_200_9_1_came,train,fiction,4
cb5-fragment02_3382_200_26_1_leading,train,fiction,4
cb5-fragment02_3383_201_20_1_rising,train,fiction,4
cb5-fragment02_3383_201_27_1_came,train,fiction,4
cb5-fragment02_3384_202_3_1_lay,train,fiction,4
cb5-fragment02_3384_202_9_1_speaking,train,fiction,4
cb5-fragment02_3384_202_12_1_said,train,fiction,4
cb5-fragment02_3384_202_15_1_go,train,fiction,4
cb5-fragment02_3385_203_4_1_begged,train,fiction,4
cb5-fragment02_3386_204_4_1_leave,train,fiction,4
cb5-fragment02_3387_205_2_1_turned,train,fiction,4
cb5-fragment02_3387_205_5_1_lay,train,fiction,4
cb5-fragment02_3387_205_8_1_trying,train,fiction,4
cb5-fragment02_3387_205_10_1_pin,train,fiction,4
cb5-fragment02_3387_205_20_1_began,train,fiction,4
cb5-fragment02_3387_205_22_1_fondle,train,fiction,4
cb5-fragment02_3387_205_32_1_making,train,fiction,4
cb5-fragment02_3388_206_6_1_told,train,fiction,4
cb5-fragment02_3390_208_8_1_kept,train,fiction,4
cb5-fragment02_3391_209_8_1_said,train,fiction,4
cb5-fragment02_3393_211_2_1_laughed,train,fiction,4
cb5-fragment02_3394_212_3_1_cautioned,train,fiction,4
cb5-fragment02_3395_213_3_1_hear,train,fiction,4
cb5-fragment02_3396_214_8_1_said,train,fiction,4
cb5-fragment02_3397_215_5_1_proved,train,fiction,4
cb5-fragment02_3398_216_6_1_allowed,train,fiction,4
cb5-fragment02_3399_217_3_1_stood,train,fiction,4
cb5-fragment02_3399_217_7_1_began,train,fiction,4
cb5-fragment02_3399_217_9_1_dress,train,fiction,4
cb5-fragment02_3400_218_3_1_go,train,fiction,4
cb5-fragment02_3400_218_14_1_left,train,fiction,4
cb5-fragment02_3401_219_3_1_leave,train,fiction,4
cb5-fragment02_3401_219_6_1_begged,train,fiction,4
cb5-fragment02_3402_220_2_1_stay,train,fiction,4
cb5-fragment02_3403_221_2_1_looked,train,fiction,4
cb5-fragment02_3403_221_7_1_spoke,train,fiction,4
cb5-fragment02_3404_222_5_1_go,train,fiction,4
cb5-fragment02_3406_224_4_1_realized,train,fiction,4
cb5-fragment02_3406_224_13_1_learned,train,fiction,4
cb5-fragment02_3406_224_18_1_come,train,fiction,4
cb5-fragment02_3407_225_5_1_desire,train,fiction,4
cb5-fragment02_3408_226_4_1_going,train,fiction,4
cb5-fragment02_3408_226_6_1_see,train,fiction,4
cb5-fragment02_3408_226_10_1_asked,train,fiction,4
cb5-fragment02_3409_227_8_1_say,train,fiction,4
cb5-fragment02_3410_228_4_1_make,train,fiction,4
cb5-fragment02_3410_228_7_1_said,train,fiction,4
cb5-fragment02_3411_229_3_1_leave,train,fiction,4
